  0     0.000000     0.000000     0.000000   0
  1     0.793578     0.223305    -0.754060   1
  2     1.583452     1.461198    -2.319815   2
  3     2.370648     2.672739     0.000588   3
  4     3.523971     0.700043     1.751688   4
  5     4.681452    -0.128749     0.157118   5
  6     5.843901    -0.191580     0.000000   6
