  0     0.000000     0.000000     0.000000   0
  1     0.366667     0.034981    -0.154860   1
  2     0.732798     0.068417     0.000074   2
  3     1.099006     0.034940     0.154932   3
  4     1.465939    -0.000847    -0.000016   4
  5     1.832878     0.034927    -0.154946   5
  6     2.199101     0.068411    -0.000074   6
  7     2.565247     0.034968     0.154848   7
  8     2.931932     0.000000     0.000000   8
